break_even_fee_per_leg,cycle_p50_seconds,cycle_p90_seconds,cycle_p95_seconds,cycle_p99_seconds,cycles,gross_edge_bps,high,high_trade_count,high_visits,low,low_trade_count,low_visits,max_cycle_seconds,net_edge_scenarios,rank,spread_pct,tick_distance,utc_date,volume_at_high,volume_at_low
0.00005008263634997746281364251014,0.90333700,9.21644320,15.55428760,28.65490404,953,1.001702894921366322748670000,0.9984,10132,1469,0.9983,4277,1039,911.282185,"{'ZERO': '0.000100170289492136632274867', 'MAKER_A_0.2BP': '0.000060167082744691895704308', 'MAKER_B_0.5BP': '1.65272714026324127047E-7', 'STRESS_1BP': '-0.0000998297445623563457537848'}",6,0.010017028949213663227486700,1,2026-01-20,12920358.00000000,6520457.00000000
0.00005004253615573237251663914327,4.01121200,18.06301210,26.08853085,58.54703408,582,1.000900810729656691021920000,0.9992,5278,582,0.9991,12682,891,32354.755313,"{'ZERO': '0.000100090081072965669102192', 'MAKER_A_0.2BP': '0.000060086877533793533918132', 'MAKER_B_0.5BP': '8.5072315296256005937E-8', 'STRESS_1BP': '-0.0000999099369414474827164466'}",7,0.010009008107296566910219200,1,2026-01-20,8648150.00000000,16235018.00000000
0.00005007762031148279833742300566,1.73645950,11.64831950,19.27517625,118.30828135,516,1.001602564102564102564100000,0.9985,5094,1484,0.9984,10132,1469,3698.339177,"{'ZERO': '0.000100160256410256410256410', 'MAKER_A_0.2BP': '0.000060157050064126922589753', 'MAKER_B_0.5BP': '1.55240635404127229536E-7', 'STRESS_1BP': '-0.0000998397756378208333012853'}",8,0.010016025641025641025641000,1,2026-01-20,5533400.00000000,12920358.00000000
0.00005004754516790951403833641960,2.18961000,14.56845760,25.08034120,40.48311656,309,1.001001001001001001001000000,0.9991,12682,891,0.999,11030,1652,31961.620617,"{'ZERO': '0.000100100100100100100100100', 'MAKER_A_0.2BP': '0.000060096896160174894600206', 'MAKER_B_0.5BP': '9.5090340578066191786E-8', 'STRESS_1BP': '-0.0000998999199179181180981001'}",9,0.010010010010010010010010000,1,2026-01-20,16235018.00000000,9976253.00000000
0.00005008765339343851740545955422,0.70522800,3.00275450,4.72901250,8.29192770,86,1.001803245842516529753560000,0.9983,4277,1039,0.9982,147,86,10.951763,"{'ZERO': '0.000100180324584251652975356', 'MAKER_A_0.2BP': '0.000060177117435411259717102', 'MAKER_B_0.5BP': '1.75306802682306277393E-7', 'STRESS_1BP': '-0.0000998197114770590662833136'}",10,0.010018032458425165297535600,1,2026-01-20,6520457.00000000,160389.00000000
0.00005006759124818504981725329194,0.84234850,8.51234530,13.30604910,36.08366027,3200,1.001401962747846985780090000,0.9987,28116,5912,0.9986,32243,5158,8404.059563,"{'ZERO': '0.000100140196274784698578009', 'MAKER_A_0.2BP': '0.000060136990731044581992398', 'MAKER_B_0.5BP': '1.35182505845667059727E-7', 'STRESS_1BP': '-0.0000998598317616666132305255'}",1,0.010014019627478469857800900,1,2026-01-21,19583850.00000000,27607515.00000000
0.00005006257822277847309136420526,0.85788800,8.8651420,14.76809280,33.97342220,2713,1.001301692199859817763090000,0.9988,22272,3965,0.9987,28116,5912,28600.335389,"{'ZERO': '0.000100130169219985981776309', 'MAKER_A_0.2BP': '0.000060126964077320035655961', 'MAKER_B_0.5BP': '1.25156453702297362352E-7', 'STRESS_1BP': '-0.0000998698568112548913327352'}",2,0.010013016921998598177630900,1,2026-01-21,22356751.00000000,19583850.00000000
0.00005007260527765259626458364629,1.42974100,11.71492140,18.43451130,38.87839976,1959,1.001502253380070105157740000,0.9986,32243,5158,0.9985,7214,2053,1518.416121,"{'ZERO': '0.000100150225338007010515774', 'MAKER_A_0.2BP': '0.000060147019393112388127801', 'MAKER_B_0.5BP': '1.45210566211799575269E-7', 'STRESS_1BP': '-0.0000998498047040563845468232'}",3,0.010015022533800701051577400,1,2026-01-21,27607515.00000000,6120743.00000000
0.00005005255518294208919365333600,1.01034300,9.65610600,15.24206090,38.90750872,1583,1.001101211332465712283510000,0.999,15525,2471,0.9989,19128,2835,34509.609646,"{'ZERO': '0.000100110121133246571228351', 'MAKER_A_0.2BP': '0.000060106916792488056535796', 'MAKER_B_0.5BP': '1.05110371671325333523E-7', 'STRESS_1BP': '-0.0000998899008887778756412075'}",4,0.010011012113324657122835100,1,2026-01-21,17040717.00000000,18840650.00000000
0.00005005756620113130099614556740,0.77538000,7.93939680,13.12561660,30.05588872,1253,1.001201441730076091309570000,0.9989,19128,2835,0.9988,22272,3965,34226.455308,"{'ZERO': '0.000100120144173007609130957', 'MAKER_A_0.2BP': '0.000060116939431335522268329', 'MAKER_B_0.5BP': '1.15132409178499825509E-7', 'STRESS_1BP': '-0.0000998798798534243491950364'}",5,0.010012014417300760913095700,1,2026-01-21,18840650.00000000,22356751.00000000
0.00005004754516790951403833641960,0.57899050,9.17977100,18.31524765,49.19288982,888,1.001001001001001001001000000,0.9991,4075,890,0.999,15525,2471,38685.576134,"{'ZERO': '0.000100100100100100100100100', 'MAKER_A_0.2BP': '0.000060096896160174894600206', 'MAKER_B_0.5BP': '9.5090340578066191786E-8', 'STRESS_1BP': '-0.0000998999199179181180981001'}",6,0.010010010010010010010010000,1,2026-01-21,3085886.00000000,17040717.00000000
0.00005008263634997746281364251014,0.77862850,7.85729450,11.53063825,31.83134005,136,1.001702894921366322748670000,0.9984,1189,230,0.9983,1246,149,121.200449,"{'ZERO': '0.000100170289492136632274867', 'MAKER_A_0.2BP': '0.000060167082744691895704308', 'MAKER_B_0.5BP': '1.65272714026324127047E-7', 'STRESS_1BP': '-0.0000998297445623563457537848'}",7,0.010017028949213663227486700,1,2026-01-21,1372744.00000000,1890696.00000000
0.00005007762031148279833742300566,1.14988000,7.23563000,18.72469445,90.58485993,94,1.001602564102564102564100000,0.9985,7214,2053,0.9984,1189,230,889.130289,"{'ZERO': '0.000100160256410256410256410', 'MAKER_A_0.2BP': '0.000060157050064126922589753', 'MAKER_B_0.5BP': '1.55240635404127229536E-7', 'STRESS_1BP': '-0.0000998397756378208333012853'}",8,0.010016025641025641025641000,1,2026-01-21,6120743.00000000,1372744.00000000
0.00005008765339343851740545955422,0.21778400,1.09161000,1.49756620,1.90544284,13,1.001803245842516529753560000,0.9983,1246,149,0.9982,13,13,2.007412,"{'ZERO': '0.000100180324584251652975356', 'MAKER_A_0.2BP': '0.000060177117435411259717102', 'MAKER_B_0.5BP': '1.75306802682306277393E-7', 'STRESS_1BP': '-0.0000998197114770590662833136'}",9,0.010018032458425165297535600,1,2026-01-21,1890696.00000000,36836.00000000
0.0001001401962747846985780092129,685.06637300,7634.30878700,7995.87218300,8285.12289980,11,2.003004506760140210315470000,0.9987,28116,5912,0.9985,7214,2053,8357.435579,"{'ZERO': '0.000200300450676014021031547', 'MAKER_A_0.2BP': '0.000160293238802224456262001', 'MAKER_B_0.5BP': '0.000100285421382411099775507', 'STRESS_1BP': '2.80392591687250904354E-7'}",10,0.020030045067601402103154700,2,2026-01-21,19583850.00000000,6120743.00000000
0.00005006257822277847309136420526,1.24110300,9.90339460,15.45449140,39.51188456,3545,1.001301692199859817763090000,0.9988,43880,5667,0.9987,31217,4729,5125.506942,"{'ZERO': '0.000100130169219985981776309', 'MAKER_A_0.2BP': '0.000060126964077320035655961', 'MAKER_B_0.5BP': '1.25156453702297362352E-7', 'STRESS_1BP': '-0.0000998698568112548913327352'}",1,0.010013016921998598177630900,1,2026-01-22,40550594.00000000,27522303.00000000
0.00005005756620113130099614556740,2.17468800,13.45485900,24.54419800,125.20264600,2121,1.001201441730076091309570000,0.9989,22514,3372,0.9988,43880,5667,11505.139992,"{'ZERO': '0.000100120144173007609130957', 'MAKER_A_0.2BP': '0.000060116939431335522268329', 'MAKER_B_0.5BP': '1.15132409178499825509E-7', 'STRESS_1BP': '-0.0000998798798534243491950364'}",2,0.010012014417300760913095700,1,2026-01-22,23254614.00000000,40550594.00000000
0.00005005255518294208919365333600,1.53488900,11.74263490,19.7100005,142.71669860,1250,1.001101211332465712283510000,0.999,7961,1303,0.9989,22514,3372,18287.102793,"{'ZERO': '0.000100110121133246571228351', 'MAKER_A_0.2BP': '0.000060106916792488056535796', 'MAKER_B_0.5BP': '1.05110371671325333523E-7', 'STRESS_1BP': '-0.0000998899008887778756412075'}",3,0.010011012113324657122835100,1,2026-01-22,5983877.00000000,23254614.00000000
0.00005006759124818504981725329194,0.72184300,7.54730260,13.46327620,32.81220074,1183,1.001401962747846985780090000,0.9987,31217,4729,0.9986,2764,1183,137.874255,"{'ZERO': '0.000100140196274784698578009', 'MAKER_A_0.2BP': '0.000060136990731044581992398', 'MAKER_B_0.5BP': '1.35182505845667059727E-7', 'STRESS_1BP': '-0.0000998598317616666132305255'}",4,0.010014019627478469857800900,1,2026-01-22,27522303.00000000,869662.00000000
0.00005004754516790951403833641960,2.53904350,18.81927720,49.74053285,1262.68369218,52,1.001001001001001001001000000,0.9991,97,52,0.999,7961,1303,2264.456181,"{'ZERO': '0.000100100100100100100100100', 'MAKER_A_0.2BP': '0.000060096896160174894600206', 'MAKER_B_0.5BP': '9.5090340578066191786E-8', 'STRESS_1BP': '-0.0000998999199179181180981001'}",5,0.010010010010010010010010000,1,2026-01-22,24568.00000000,5983877.00000000
0.0001001201441730076091309571486,245.03010600,4107.07731960,8556.24560875,10927.06905599,22,2.002603384399719635526180000,0.9989,22514,3372,0.9987,31217,4729,11498.557109,"{'ZERO': '0.000200260338439971963552618', 'MAKER_A_0.2BP': '0.000160253128170639751318321', 'MAKER_B_0.5BP': '0.000100245313157392095349673', 'STRESS_1BP': '2.40288377290237332530E-7'}",6,0.020026033843997196355261800,2,2026-01-22,23254614.00000000,27522303.00000000
0.0001001301692199859817763092020,292.56531550,1325.39464400,2328.68808150,4554.25041390,16,2.002803925495693971560180000,0.9988,43880,5667,0.9986,2764,1183,5110.640997,"{'ZERO': '0.000200280392549569397156018', 'MAKER_A_0.2BP': '0.000160273181478088843991195', 'MAKER_B_0.5BP': '0.000100265365261678834744423', 'STRESS_1BP': '2.60338476466793536949E-7'}",7,0.020028039254956939715601800,2,2026-01-22,40550594.00000000,869662.00000000
0.0001001101211332465712283511863,570.72662700,1798.99044880,8497.84056540,16290.74745708,13,2.002402883460152182619140000,0.999,7961,1303,0.9988,43880,5667,18238.97418,"{'ZERO': '0.000200240288346015218261914', 'MAKER_A_0.2BP': '0.000160233078878670724543058', 'MAKER_B_0.5BP': '0.000100225265068344500275987', 'STRESS_1BP': '2.20242292951321607927E-7'}",8,0.020024028834601521826191400,2,2026-01-22,5983877.00000000,40550594.00000000
0.0001501877346683354192740926158,7097.19365800,7807.35288600,7896.12278950,7967.13871230,2,3.004205888243540957340280000,0.9989,22514,3372,0.9986,2764,1183,7984.892693,"{'ZERO': '0.000300420588824354095734028', 'MAKER_A_0.2BP': '0.000260409372225133105989993', 'MAKER_B_0.5BP': '0.000200395548017512002429119', 'STRESS_1BP': '0.000100380508714600200304424'}",9,0.030042058882435409573402800,3,2026-01-22,23254614.00000000,869662.00000000
